txn_id,created_at,merchant_id,customer_id,mcc,amount,currency,amount_usd,status,payment_method,card_brand,card_last4,country,city,risk_score,auth_code,fee_rate_percent,fixed_fee_cents,fee_total_usd,processor_cost_usd,net_revenue_usd,net_settlement_usd,settlement_batch_id
T0008252,2025-08-14 06:46:43,M00029,C001500,7399,300.2,CAD,451.45,succeeded,card,Amex,9113,DE,Hamburg,0.15,K7D70M,2.36,20,32.6,5.56,27.04,418.85,SB20250814-005
T0008253,2025-08-12 21:53:22,M00094,C005522,5812,77.93,TRY,4.82,succeeded,apple_pay,Mastercard,9836,NL,Utrecht,0.2,GX4OUT,2.06,20,0.74,0.21,0.54,4.08,SB20250812-003
T0008254,2025-08-20 13:34:17,M00110,C002534,7399,339.77,JOD,986.91,succeeded,card,Mastercard,9281,SA,Dammam,0.15,QM36SL,2.83,40,75.84,11.99,63.85,911.07,SB20250820-001
T0008255,2025-08-06 01:42:56,M00041,C005261,5999,67.8,AED,37.99,succeeded,card,Visa,8076,NL,Utrecht,0.12,8M33FC,2.43,25,3.25,0.6,2.66,34.73,SB20250806-005
T0008256,2025-08-01 22:30:12,M00053,C004382,6012,711.88,GBP,1921.08,succeeded,card,UnionPay,1917,DE,Berlin,0.23,1PYXWO,2.36,40,137.81,23.2,114.62,1783.26,SB20250801-001
T0008257,2025-08-25 16:41:49,M00086,C006046,4812,121.95,USD,251.22,succeeded,bank_transfer,Discover,6974,SA,Riyadh,0.21,MQXMVF,2.43,25,18.59,3.15,15.44,232.62,SB20250825-005
T0008258,2025-08-16 15:02:50,M00008,C007981,7999,31.68,GBP,85.49,succeeded,card,Mastercard,2280,AE,Dubai,0.18,N2UTJQ,2.45,35,6.9,1.17,5.73,78.59,SB20250816-005
T0008259,2025-08-26 09:57:51,M00008,C000251,7999,54.78,TRY,3.38,succeeded,card,Visa,2537,GB,London,0.0,96N53Q,2.45,35,0.96,0.19,0.78,2.41,SB20250826-001
T0008260,2025-08-15 04:41:32,M00018,C007373,4812,53.65,AED,14.59,failed,card,Mastercard,7037,JO,Amman,0.0,BSHA70,2.67,30,0.69,0.25,0.44,0.0,SB20250815-005
T0008261,2025-08-09 15:52:20,M00100,C004906,5812,30.0,CAD,45.11,succeeded,card,Visa,1505,AE,Sharjah,0.16,GMRP0D,2.43,40,4.07,0.68,3.39,41.05,SB20250809-003
T0008262,2025-08-06 07:32:40,M00011,C005661,7999,36.22,JOD,51.07,reversed,card,Visa,7520,AE,Dubai,0.19,4BZPMF,2.63,20,1.54,0.68,0.86,0.0,SB20250806-001
T0008263,2025-08-01 11:12:36,M00046,C001222,7999,59.38,EUR,133.32,succeeded,card,Mastercard,7802,NL,Utrecht,0.18,U4SJY4,2.42,35,10.32,1.75,8.56,123.01,SB20250801-003
T0008264,2025-08-12 19:26:43,M00089,C003070,5812,61.64,AED,34.55,succeeded,card,UnionPay,9994,TR,Izmir,0.2,ZMIZUY,2.27,40,3.26,0.56,2.7,31.29,SB20250812-003
T0008265,2025-08-27 08:46:19,M00023,C002163,5734,219.93,GBP,593.51,succeeded,card,Mastercard,0315,JO,Irbid,0.13,7ENPNM,2.91,40,46.4,7.27,39.13,547.11,SB20250827-005
T0008266,2025-08-03 07:06:50,M00031,C001643,7399,359.29,AED,97.73,refunded,card,Mastercard,9476,AE,Sharjah,0.07,LIRRX7,2.09,20,2.24,1.24,1.0,0.0,SB20250803-001
T0008267,2025-08-17 14:51:33,M00006,C001348,6012,220.0,EUR,493.99,succeeded,card,Mastercard,8744,CA,Montreal,0.0,R7IORY,2.24,20,35.04,6.08,28.96,458.95,SB20250817-005
T0008268,2025-08-05 10:55:50,M00118,C001021,5999,42.26,GBP,114.04,succeeded,card,mada,1494,AE,Sharjah,0.0,F83MBX,3.38,30,9.91,1.5,8.41,104.13,SB20250805-001
T0008269,2025-08-21 06:46:53,M00107,C005010,5734,129.49,JOD,376.12,succeeded,card,UnionPay,3070,FR,Lyon,0.33,PNRFSM,2.09,10,26.02,4.66,21.36,350.1,SB20250821-003
T0008270,2025-08-12 00:53:07,M00027,C004973,7399,877.04,SAR,233.29,pending,card,Visa,3048,SA,Dammam,0.18,XOZ4A3,2.89,25,6.99,2.87,4.12,0.0,SB20250812-001
T0008271,2025-08-18 11:50:43,M00079,C000092,5734,45.78,JOD,132.97,succeeded,apple_pay,Discover,2170,JO,Zarqa,0.0,GRJ7SE,2.81,20,10.48,1.73,8.75,122.49,SB20250818-001
T0008272,2025-08-03 15:56:13,M00046,C006463,7999,88.99,USD,183.32,succeeded,card,Mastercard,2101,US,SF,0.13,IFOH7O,2.42,35,13.89,2.35,11.54,169.43,SB20250803-004
T0008273,2025-08-01 06:37:59,M00120,C001461,5732,136.95,CAD,205.94,succeeded,card,Mastercard,3703,TR,Izmir,0.26,MJLJX5,2.28,25,15.04,2.62,12.42,190.9,SB20250801-003
T0008274,2025-08-21 08:04:54,M00022,C005924,4812,420.0,GBP,1133.41,succeeded,card,Visa,0542,JO,Amman,0.07,DST4ZL,2.81,25,86.43,13.74,72.69,1046.98,SB20250821-001
T0008275,2025-08-11 15:49:39,M00064,C006379,7999,63.01,CAD,94.76,succeeded,card,Mastercard,7526,NL,Rotterdam,0.03,5GRDXQ,2.66,10,7.24,1.28,5.96,87.52,SB20250811-003
T0008276,2025-08-18 05:01:37,M00068,C000002,5812,67.16,USD,138.35,succeeded,crypto_onramp,Mastercard,5221,GB,Bristol,0.1,KN7XG4,2.25,40,10.54,1.81,8.72,127.81,SB20250818-004
T0008277,2025-08-04 15:55:38,M00081,C007718,5732,254.71,EUR,571.92,succeeded,card,Visa,5324,AE,Dubai,0.15,U5WDYT,3.01,35,45.23,7.0,38.22,526.69,SB20250804-005
T0008278,2025-08-19 06:30:07,M00078,C003477,7399,165.83,AED,92.93,succeeded,card,Mastercard,9279,DE,Berlin,0.09,GVCUFV,2.58,30,7.44,1.26,6.18,85.49,SB20250819-001
T0008279,2025-08-28 01:18:43,M00077,C003096,4812,254.9,JOD,740.39,succeeded,card,Amex,5564,TR,Izmir,0.0,G5WCUO,2.6,35,55.28,9.02,46.26,685.1,SB20250828-004
T0008280,2025-08-23 11:41:21,M00026,C004783,5999,43.94,AED,24.62,succeeded,google_pay,Discover,8715,DE,Berlin,0.29,460ZM7,3.04,35,2.64,0.43,2.2,21.98,SB20250823-002
T0008281,2025-08-26 06:15:09,M00053,C000937,6012,650.47,AED,364.48,succeeded,card,Visa,1585,AE,Sharjah,0.06,G3YUP1,2.36,40,26.82,4.51,22.31,337.65,SB20250826-002
T0008282,2025-08-14 04:20:28,M00036,C004719,6012,390.73,GBP,1054.43,succeeded,crypto_onramp,Mastercard,2117,FR,Marseille,0.24,8B0J5S,2.74,40,80.01,12.79,67.22,974.42,SB20250814-002
T0008283,2025-08-09 21:54:24,M00093,C005760,6012,825.12,CAD,1240.82,succeeded,apple_pay,Visa,4242,CA,Toronto,0.22,33UTDK,3.01,30,97.16,15.04,82.13,1143.66,SB20250809-001
T0008284,2025-08-24 03:20:02,M00108,C002166,5691,105.46,GBP,284.59,succeeded,apple_pay,Mastercard,7573,SA,Riyadh,0.29,NF65JF,2.44,40,21.34,3.56,17.78,263.25,SB20250824-002
T0008285,2025-08-21 22:27:13,M00073,C004239,5812,22.9,SAR,12.55,succeeded,apple_pay,Visa,4045,US,Austin,0.05,UZVJFQ,2.41,35,1.63,0.29,1.34,10.91,SB20250821-003
T0008286,2025-08-14 21:28:25,M00083,C000626,4812,101.79,JOD,143.52,failed,paypal,Mastercard,7744,AE,Dubai,0.24,36ISV2,2.67,35,4.18,1.79,2.39,0.0,SB20250814-004
T0008287,2025-08-04 14:23:56,M00050,C000350,5691,157.35,JOD,457.03,succeeded,bank_transfer,Mastercard,7051,SA,Jeddah,0.23,Q9AU9V,2.23,25,32.51,5.62,26.89,424.52,SB20250804-001
T0008288,2025-08-09 11:14:54,M00056,C005396,5691,75.36,USD,155.24,succeeded,card,Visa,2736,FR,Lyon,0.13,OJ9YPR,2.73,35,12.37,2.0,10.37,142.87,SB20250809-001
T0008289,2025-08-26 02:55:22,M00039,C000202,5734,130.77,GBP,352.9,succeeded,card,Visa,9186,SA,Riyadh,0.0,MJ8NQQ,3.06,40,28.45,4.39,24.07,324.45,SB20250826-005
T0008290,2025-08-16 17:13:40,M00088,C003464,5812,10.38,AED,2.82,failed,cash_app,Mastercard,6698,DE,Berlin,0.09,SOKWGS,2.48,40,0.47,0.1,0.37,0.0,SB20250816-003
T0008291,2025-08-17 20:20:52,M00087,C006422,5999,34.25,AED,19.2,succeeded,card,Discover,0407,NL,Rotterdam,0.05,ED6NZJ,2.3,10,1.55,0.37,1.18,17.65,SB20250817-003
T0008292,2025-08-03 06:03:06,M00100,C006599,5812,36.48,TRY,2.25,succeeded,card,Visa,7177,SA,Riyadh,0.02,ELJ3NE,2.43,40,0.99,0.16,0.83,1.25,SB20250803-004
T0008293,2025-08-03 08:42:10,M00103,C003272,7399,456.09,GBP,1230.81,succeeded,paypal,Visa,4519,JO,Irbid,0.06,PWJ3MK,2.78,10,93.14,14.91,78.23,1137.67,SB20250803-005
T0008294,2025-08-15 06:24:26,M00069,C000484,5732,134.37,JOD,390.29,succeeded,card,Visa,9747,JO,Irbid,0.06,54D50I,2.7,20,29.58,4.82,24.76,360.71,SB20250815-005
T0008295,2025-08-24 03:08:52,M00023,C007123,5734,151.14,CAD,227.28,succeeded,card,Amex,9667,TR,Istanbul,0.12,VPG0R0,2.91,40,18.28,2.86,15.41,209.0,SB20250824-003
T0008296,2025-08-16 02:45:40,M00012,C001953,6012,299.32,TRY,18.5,succeeded,card,Visa,3542,DE,Berlin,0.26,G2XXLS,2.54,20,1.77,0.37,1.4,16.73,SB20250816-005
T0008297,2025-08-20 02:11:05,M00100,C007801,5812,28.61,GBP,77.21,succeeded,bank_transfer,Visa,9725,US,Miami,0.21,0XSNTH,2.43,40,6.38,1.07,5.31,70.82,SB20250820-001
T0008298,2025-08-22 01:17:05,M00015,C001161,5812,64.72,SAR,35.47,succeeded,card,Visa,5278,TR,Ankara,0.0,RBCR1M,2.38,20,2.95,0.58,2.37,32.52,SB20250822-003
T0008299,2025-08-09 17:57:05,M00049,C003890,5734,97.99,GBP,264.44,succeeded,card,mada,3941,US,Seattle,0.33,MWIU6O,3.14,35,21.64,3.32,18.32,242.81,SB20250809-001
T0008300,2025-08-12 04:33:53,M00102,C002500,7399,120.0,USD,247.2,succeeded,card,Mastercard,4359,CA,Vancouver,0.26,ABMFO8,2.21,10,17.46,3.11,14.35,229.74,SB20250812-004
T0008301,2025-08-10 00:32:34,M00069,C003680,5732,50.0,SAR,27.4,succeeded,card,Discover,0029,US,Austin,0.23,BG1ADL,2.7,20,2.46,0.47,1.99,24.94,SB20250810-005
T0008302,2025-08-06 06:03:09,M00004,C003386,7999,40.25,CAD,60.52,succeeded,card,Mastercard,6796,GB,London,0.38,VJEU3P,2.16,25,4.7,0.87,3.83,55.82,SB20250806-002
T0008303,2025-08-02 02:39:34,M00081,C003181,5732,89.01,EUR,97.02,pending,card,Visa,7898,JO,Zarqa,0.14,RZJ6H8,3.01,35,3.27,1.23,2.04,0.0,SB20250802-002
T0008304,2025-08-08 03:29:54,M00103,C007927,7399,226.36,EUR,508.26,succeeded,card,Visa,9540,TR,Istanbul,0.12,ZMC8S8,2.78,10,38.59,6.24,32.34,469.68,SB20250808-005
T0008305,2025-08-03 20:24:59,M00101,C001549,5812,15.35,USD,31.62,succeeded,card,Visa,5589,JO,Amman,0.0,M5HN08,2.94,10,2.64,0.52,2.12,28.98,SB20250803-003
T0008306,2025-08-04 13:07:22,M00025,C001095,7399,189.09,SAR,103.62,succeeded,card,Discover,5151,US,Chicago,0.17,WJGLRO,2.73,35,8.49,1.38,7.1,95.13,SB20250804-004
T0008307,2025-08-06 01:03:41,M00052,C003811,7399,348.61,GBP,940.76,succeeded,card,Mastercard,6449,NL,Utrecht,0.01,C65C8D,2.65,10,70.01,11.43,58.58,870.75,SB20250806-002
T0008308,2025-08-10 06:01:27,M00075,C005580,7999,51.21,TRY,1.54,refunded,apple_pay,Visa,5209,FR,Paris,0.0,KVW3PZ,2.72,35,0.39,0.09,0.3,0.0,SB20250810-002
T0008309,2025-08-25 15:10:40,M00083,C001323,4812,40.0,SAR,21.92,succeeded,card,Mastercard,4480,DE,Berlin,0.16,X5SUWK,2.67,35,2.34,0.41,1.93,19.57,SB20250825-003
T0008310,2025-08-01 00:09:03,M00098,C007749,5999,129.59,USD,266.96,succeeded,card,Mastercard,2933,TR,Ankara,0.0,INVTJP,2.22,25,19.18,3.36,15.82,247.78,SB20250801-002
T0008311,2025-08-20 16:02:52,M00019,C003823,5812,24.7,USD,50.88,succeeded,card,Mastercard,3932,AE,Sharjah,0.03,VP8VIM,2.97,20,4.34,0.76,3.58,46.54,SB20250820-002
T0008312,2025-08-06 23:04:49,M00119,C003392,5691,92.19,SAR,50.51,succeeded,card,Mastercard,6099,US,Austin,0.19,C12ZI7,3.29,30,4.69,0.74,3.95,45.82,SB20250806-002
T0008313,2025-08-15 12:30:58,M00030,C005688,5812,22.11,AED,12.38,succeeded,card,Visa,0467,NL,Rotterdam,0.02,USV08D,2.57,10,1.11,0.29,0.82,11.28,SB20250815-002
T0008314,2025-08-02 18:18:31,M00103,C006335,7399,348.56,USD,718.03,succeeded,cash_app,Mastercard,0904,SA,Riyadh,0.24,AAMBCX,2.78,10,54.42,8.76,45.67,663.61,SB20250802-005
T0008315,2025-08-04 11:49:44,M00113,C004042,4812,230.17,USD,474.15,succeeded,apple_pay,Mastercard,1679,TR,Ankara,0.43,I64VHT,2.13,20,33.13,5.83,27.3,441.02,SB20250804-002
T0008316,2025-08-23 21:09:35,M00096,C003755,5732,63.71,SAR,34.92,succeeded,card,Discover,7221,NL,Utrecht,0.04,V6JACN,2.53,20,2.96,0.56,2.41,31.95,SB20250823-004
T0008317,2025-08-16 05:12:35,M00063,C005376,5999,64.79,EUR,145.48,succeeded,google_pay,Visa,8730,AE,Dubai,0.18,GU24I3,2.91,40,12.01,1.9,10.11,133.47,SB20250816-004
T0008318,2025-08-10 18:56:36,M00027,C004623,7399,340.94,USD,702.34,succeeded,card,Mastercard,6885,GB,London,0.06,FYT8ZD,2.89,25,54.31,8.57,45.75,648.02,SB20250810-001
T0008319,2025-08-06 12:23:25,M00027,C004901,7399,336.62,USD,693.44,succeeded,card,Discover,4034,JO,Amman,0.11,6VGU34,2.89,25,53.64,8.47,45.17,639.8,SB20250806-002
T0008320,2025-08-25 02:15:01,M00071,C000606,7999,15.0,GBP,40.48,succeeded,card,Visa,7563,US,SF,0.0,3BJKQ2,2.45,25,3.43,0.64,2.79,37.05,SB20250825-003
T0008321,2025-08-10 17:42:18,M00048,C004324,6012,314.38,SAR,172.28,succeeded,card,Visa,8406,CA,Montreal,0.1,MGB140,2.58,25,13.18,2.2,10.98,159.09,SB20250810-004
T0008322,2025-08-12 08:17:03,M00091,C003235,7399,322.77,EUR,724.75,succeeded,bank_transfer,Visa,7326,NL,Rotterdam,0.17,0X2IFT,2.37,30,52.37,8.84,43.54,672.38,SB20250812-004
T0008323,2025-08-06 10:53:08,M00019,C006793,5812,48.15,GBP,129.94,succeeded,apple_pay,Mastercard,1074,SA,Jeddah,0.17,C74KUX,2.97,20,10.47,1.71,8.76,119.48,SB20250806-004
T0008324,2025-08-03 08:09:59,M00085,C001068,5691,70.95,JOD,206.08,succeeded,card,Visa,5426,SA,Dammam,0.0,S9EUIP,2.55,40,15.91,2.62,13.29,190.17,SB20250803-002
T0008325,2025-08-22 20:11:37,M00084,C003146,5691,138.8,EUR,311.66,succeeded,card,Visa,9490,DE,Munich,0.23,XOG1ND,2.74,10,23.62,3.89,19.73,288.04,SB20250822-003
T0008326,2025-08-08 14:20:49,M00008,C005978,7999,63.15,USD,130.09,succeeded,card,Visa,9131,FR,Paris,0.14,XXUM4F,2.45,35,10.12,1.71,8.41,119.97,SB20250808-005
T0008327,2025-08-25 11:15:23,M00084,C002255,5691,44.74,SAR,24.51,succeeded,google_pay,Mastercard,6710,DE,Berlin,0.2,SBHT8J,2.74,10,2.05,0.43,1.62,22.46,SB20250825-004
T0008328,2025-08-11 14:22:04,M00037,C006398,5691,81.73,GBP,220.56,succeeded,bank_transfer,Visa,4942,CA,Toronto,0.16,YF56XG,2.67,20,16.83,2.78,14.05,203.74,SB20250811-001
T0008329,2025-08-14 17:24:48,M00040,C007890,5732,95.25,USD,196.22,succeeded,bank_transfer,Visa,3823,GB,London,0.12,UF8FPM,3.21,15,15.97,2.49,13.48,180.24,SB20250814-004
T0008330,2025-08-07 16:57:47,M00106,C006053,5732,104.58,SAR,57.31,succeeded,bank_transfer,Mastercard,6174,TR,Istanbul,0.2,TCL5GB,2.52,35,4.89,0.82,4.07,52.41,SB20250807-005
T0008331,2025-08-26 01:11:56,M00111,C002771,5411,62.37,GBP,81.7,refunded,card,Mastercard,7448,GB,Bristol,0.1,0LG8PX,2.24,35,2.18,1.05,1.13,0.0,SB20250826-001
T0008332,2025-08-03 22:00:35,M00026,C001553,5999,219.34,AED,122.9,succeeded,card,Visa,7272,JO,Zarqa,0.04,U3T08D,3.04,35,10.31,1.63,8.69,112.59,SB20250803-005
T0008333,2025-08-19 22:57:38,M00007,C004543,5734,153.36,AED,85.92,succeeded,google_pay,Visa,7367,NL,Utrecht,0.16,ZCVL6O,2.35,10,6.32,1.17,5.15,79.6,SB20250819-003
T0008334,2025-08-10 02:03:58,M00003,C002384,5732,117.55,EUR,263.95,succeeded,apple_pay,Visa,6865,DE,Hamburg,0.11,Z6I70Q,2.83,30,20.69,3.32,17.37,243.26,SB20250810-002
T0008335,2025-08-01 20:33:43,M00082,C001284,5691,61.44,SAR,33.66,succeeded,apple_pay,Mastercard,9051,AE,Abu Dhabi,0.0,H96ULO,1.75,20,2.62,0.56,2.06,31.05,SB20250801-002
T0008336,2025-08-27 07:29:23,M00037,C000859,5691,120.92,AED,67.75,succeeded,card,Mastercard,7169,SA,Riyadh,0.14,H1JPQH,2.67,20,5.46,0.95,4.51,62.3,SB20250827-005
T0008337,2025-08-18 06:50:40,M00038,C003242,5734,101.96,TRY,3.06,failed,card,Mastercard,4368,SA,Jeddah,0.01,2PTFHF,2.41,25,0.32,0.11,0.21,0.0,SB20250818-004
T0008338,2025-08-16 05:48:25,M00066,C006990,6012,1400.0,AED,784.45,succeeded,card,Visa,1698,TR,Istanbul,0.12,0QY3AC,2.65,20,58.62,9.56,49.06,725.83,SB20250816-001
T0008339,2025-08-09 13:25:26,M00015,C001320,5812,42.35,EUR,95.09,succeeded,card,UnionPay,3808,CA,Vancouver,0.14,LZUZVD,2.38,20,7.22,1.28,5.94,87.87,SB20250809-003
T0008340,2025-08-08 23:59:08,M00090,C006284,5691,114.79,CAD,172.63,succeeded,card,Visa,9160,JO,Irbid,0.18,I2SU6R,3.0,35,14.13,2.22,11.9,158.5,SB20250808-004
T0008341,2025-08-16 10:10:31,M00119,C006694,5691,70.4,SAR,18.73,failed,card,Discover,3395,NL,Rotterdam,0.13,QTFKV3,3.29,30,0.92,0.29,0.63,0.0,SB20250816-005
T0008342,2025-08-03 01:03:07,M00017,C005427,5999,29.97,USD,61.74,succeeded,bank_transfer,Mastercard,2518,FR,Paris,0.2,B9YON2,2.57,20,4.94,0.89,4.06,56.79,SB20250803-005
T0008343,2025-08-20 02:30:07,M00034,C000553,4812,147.54,USD,303.93,succeeded,bank_transfer,Visa,4781,US,Chicago,0.12,LDP6BU,2.71,20,23.15,3.79,19.36,280.78,SB20250820-002
T0008344,2025-08-06 08:44:17,M00084,C000805,5691,36.56,SAR,20.02,succeeded,card,Visa,7183,DE,Hamburg,0.25,7BD5TD,2.74,10,1.72,0.39,1.33,18.31,SB20250806-005
T0008345,2025-08-10 08:18:29,M00002,C003740,5812,16.65,CAD,25.03,succeeded,card,Mastercard,9737,AE,Dubai,0.09,5MVMQX,2.92,25,2.43,0.45,1.98,22.6,SB20250810-005
T0008346,2025-08-27 02:31:46,M00041,C005051,5999,113.92,USD,234.68,succeeded,card,Mastercard,5450,CA,Toronto,0.11,B129B2,2.43,25,17.42,2.97,14.45,217.26,SB20250827-004
T0008347,2025-08-27 16:02:53,M00081,C007021,5732,155.26,GBP,418.98,succeeded,card,Mastercard,4357,JO,Zarqa,0.09,QKF6PU,3.01,35,33.31,5.17,28.14,385.67,SB20250827-003
T0008348,2025-08-10 00:14:12,M00049,C007560,5734,100.52,GBP,271.26,succeeded,google_pay,Visa,7028,AE,Dubai,0.38,FMAO7A,3.14,35,22.17,3.4,18.77,249.09,SB20250810-002
T0008349,2025-08-03 20:44:45,M00057,C001021,5999,44.15,AED,24.74,succeeded,card,Amex,2524,JO,Amman,0.12,8KLU7C,2.85,10,2.08,0.43,1.65,22.66,SB20250803-001
T0008350,2025-08-10 00:36:55,M00079,C006786,5734,72.93,AED,40.87,succeeded,bank_transfer,Visa,2676,FR,Lyon,0.15,XZKFVM,2.81,20,3.51,0.64,2.88,37.36,SB20250810-002
T0008351,2025-08-16 16:15:13,M00067,C000728,5999,220.0,USD,453.2,succeeded,apple_pay,Mastercard,2993,NL,Amsterdam,0.0,B2XRZL,3.08,20,36.0,5.58,30.42,417.2,SB20250816-001
T0008352,2025-08-13 02:12:34,M00073,C004315,5812,11.77,GBP,15.42,refunded,card,mada,1352,GB,London,0.1,U4M8EK,2.41,35,0.72,0.26,0.46,0.0,SB20250813-002
T0008353,2025-08-26 20:31:17,M00082,C000314,5691,61.21,CAD,92.04,succeeded,card,Visa,7170,US,SF,0.09,9WFR8S,1.75,20,6.41,1.26,5.15,85.63,SB20250826-001
T0008354,2025-08-07 00:30:34,M00044,C002254,7399,241.78,USD,498.07,succeeded,card,Amex,1352,CA,Montreal,0.12,4OVR26,2.32,30,35.94,6.12,29.82,462.13,SB20250807-005
T0008355,2025-08-17 01:44:45,M00118,C006197,5999,80.03,JOD,232.45,succeeded,card,UnionPay,1568,AE,Sharjah,0.0,VFN3CI,3.38,30,19.55,2.93,16.63,212.9,SB20250817-004
T0008356,2025-08-10 12:12:50,M00040,C007126,5732,132.24,JOD,384.11,succeeded,bank_transfer,Mastercard,2809,DE,Munich,0.22,QHV69K,3.21,15,30.98,4.76,26.22,353.13,SB20250810-002
T0008357,2025-08-13 18:48:26,M00020,C000935,5411,25.49,GBP,68.78,succeeded,card,Visa,8446,AE,Dubai,0.0,YHV4RU,2.53,20,5.42,0.97,4.45,63.36,SB20250813-002
T0008358,2025-08-04 07:55:59,M00038,C005634,5734,55.68,CAD,83.74,succeeded,card,Mastercard,8516,FR,Marseille,0.11,EFBFIT,2.41,25,6.53,1.15,5.37,77.21,SB20250804-005
T0008359,2025-08-22 14:51:37,M00086,C006535,4812,93.3,EUR,209.5,succeeded,card,Visa,1801,US,NYC,0.28,ELLIYN,2.43,25,15.6,2.66,12.94,193.91,SB20250822-002
T0008360,2025-08-01 09:08:37,M00091,C003585,7399,165.88,SAR,44.12,refunded,cash_app,Amex,7042,SA,Riyadh,0.14,1MRFMN,2.37,30,1.35,0.6,0.75,0.0,SB20250801-002
T0008361,2025-08-20 06:16:10,M00110,C000497,7399,406.51,GBP,1097.01,succeeded,apple_pay,Mastercard,4322,DE,Berlin,0.02,M0EC9B,2.83,40,84.2,13.31,70.9,1012.81,SB20250820-002
T0008362,2025-08-05 22:08:50,M00085,C003609,5691,103.36,JOD,300.22,succeeded,card,Mastercard,9535,FR,Paris,0.18,ZPYXO8,2.55,40,22.81,3.75,19.06,277.42,SB20250805-005
T0008363,2025-08-17 00:24:59,M00102,C002761,7399,455.02,AED,254.97,succeeded,crypto_onramp,Visa,9833,CA,Montreal,0.07,9YPZDF,2.21,10,18.01,3.21,14.8,236.95,SB20250817-004
T0008364,2025-08-20 07:51:14,M00018,C006729,4812,222.25,SAR,121.79,succeeded,card,Mastercard,0133,AE,Dubai,0.13,04BOD2,2.67,30,9.68,1.61,8.08,112.1,SB20250820-004
T0008365,2025-08-23 12:15:18,M00005,C004645,6012,280.74,CAD,422.18,succeeded,apple_pay,Mastercard,5938,NL,Amsterdam,0.31,9XV5DU,2.37,30,30.77,5.21,25.56,391.41,SB20250823-002
T0008366,2025-08-12 06:25:16,M00028,C005379,7999,33.01,SAR,18.09,succeeded,apple_pay,Mastercard,2592,US,Chicago,0.04,BMBZX5,3.07,20,1.83,0.37,1.46,16.26,SB20250812-003
T0008367,2025-08-20 12:39:37,M00002,C002174,5812,27.48,JOD,79.83,succeeded,card,Visa,6488,NL,Rotterdam,0.32,I5CEJF,2.92,25,6.65,1.11,5.54,73.18,SB20250820-001
T0008368,2025-08-28 08:29:39,M00057,C001017,5999,61.82,AED,34.65,succeeded,bank_transfer,Visa,7341,US,Miami,0.13,P1TC6T,2.85,10,2.85,0.56,2.29,31.8,SB20250828-004
T0008369,2025-08-26 14:33:44,M00109,C002300,5812,19.47,AED,10.92,succeeded,card,Amex,5207,GB,Manchester,0.23,U8OVQ0,2.36,30,1.41,0.27,1.14,9.51,SB20250826-005
T0008370,2025-08-28 07:08:25,M00011,C005244,7999,49.21,GBP,132.81,succeeded,card,Discover,4756,US,Austin,0.01,3HOJKI,2.63,20,10.25,1.73,8.52,122.56,SB20250828-004
T0008371,2025-08-09 12:11:52,M00028,C001948,7999,58.35,SAR,31.97,succeeded,card,Discover,1688,FR,Paris,0.05,F27KEK,3.07,20,2.92,0.54,2.39,29.05,SB20250809-002
T0008372,2025-08-14 03:58:58,M00051,C000010,7999,65.29,CAD,98.18,succeeded,card,Mastercard,1859,SA,Jeddah,0.12,4VVSJY,2.35,35,7.71,1.32,6.39,90.47,SB20250814-002
T0008373,2025-08-25 12:28:26,M00097,C004793,5732,50.0,SAR,13.3,failed,apple_pay,Visa,1725,CA,Montreal,0.22,379LUY,2.58,20,0.54,0.23,0.31,0.0,SB20250825-004
T0008374,2025-08-15 10:31:15,M00066,C005580,6012,569.28,GBP,1536.27,succeeded,paypal,Mastercard,2540,CA,Montreal,0.0,J9XCHE,2.65,20,114.41,18.58,95.83,1421.86,SB20250815-005
T0008375,2025-08-01 02:28:20,M00073,C007171,5812,38.54,JOD,111.94,succeeded,paypal,Mastercard,6995,CA,Vancouver,0.02,1OAKZ0,2.41,35,8.76,1.48,7.28,103.18,SB20250801-002
T0008376,2025-08-20 02:42:30,M00001,C005017,7399,161.42,SAR,88.46,succeeded,apple_pay,Visa,8813,AE,Abu Dhabi,0.23,6ZB1Q2,2.19,30,6.77,1.22,5.56,81.68,SB20250820-001
T0008377,2025-08-08 05:40:12,M00119,C006495,5691,29.42,GBP,79.39,succeeded,card,Visa,1785,FR,Marseille,0.19,PHPVTU,3.29,30,7.02,1.09,5.93,72.37,SB20250808-003
T0008378,2025-08-21 15:48:43,M00076,C001583,5999,103.21,GBP,278.53,succeeded,card,Discover,9745,TR,Istanbul,0.0,JBYOFE,2.9,15,21.67,3.48,18.19,256.86,SB20250821-005
T0008379,2025-08-25 09:06:02,M00091,C002299,7399,440.33,TRY,27.21,succeeded,card,Visa,9304,FR,Marseille,0.06,637FST,2.37,30,2.55,0.47,2.08,24.66,SB20250825-002
T0008380,2025-08-18 00:39:57,M00020,C007371,5411,79.23,CAD,119.15,succeeded,card,Mastercard,7563,GB,London,0.06,93DVA8,2.53,20,9.1,1.57,7.54,110.05,SB20250818-003
T0008381,2025-08-12 02:40:40,M00068,C003084,5812,11.06,CAD,16.62,succeeded,bank_transfer,Mastercard,6300,AE,Sharjah,0.15,ACR8GI,2.25,40,1.99,0.35,1.64,14.63,SB20250812-004
T0008382,2025-08-23 08:44:17,M00108,C007143,5691,78.63,GBP,212.2,succeeded,card,Visa,6916,TR,Ankara,0.1,6P2AKG,2.44,40,16.12,2.7,13.42,196.08,SB20250823-001
