payout_id,merchant_id,created_at,amount_usd,status,method,bank_account_last4,settlement_batches,payout_fee_usd
PM001030402752,M00103,2025-05-12,406.97,paid,swift,4478,"SB20250515-002,SB20250515-004,SB20250516-005",0.5
PM001033108555,M00103,2025-05-19,381.65,processing,ach,2931,"SB20250519-003,SB20250524-001,SB20250525-002",0.5
PM001039933924,M00103,2025-05-26,172.1,paid,sepa,6076,"SB20250527-001,SB20250527-005",0.5
PM001036858341,M00103,2025-06-02,407.85,paid,ach,1683,"SB20250602-002,SB20250602-005,SB20250606-001",0.5
PM001032660118,M00103,2025-06-09,2579.96,processing,swift,6491,"SB20250609-005,SB20250611-002,SB20250611-005,SB20250612-002,SB20250612-005,SB20250613-003,SB20250614-002,SB20250615-001",2.58
PM001033710502,M00103,2025-06-16,1895.97,paid,ach,5623,"SB20250616-005,SB20250621-005,SB20250622-003,SB20250622-004",1.9
PM001034194783,M00103,2025-06-23,980.2,processing,wire,2530,"SB20250625-001,SB20250625-002,SB20250626-001",0.98
PM001035829974,M00103,2025-06-30,14.89,paid,swift,6281,SB20250704-002,0.5
PM001038186620,M00103,2025-07-07,1350.44,initiated,ach,9914,"SB20250707-001,SB20250707-003,SB20250707-004,SB20250708-003,SB20250709-002,SB20250711-001,SB20250711-002",1.35
PM001031817367,M00103,2025-07-14,1428.54,paid,swift,2289,"SB20250718-001,SB20250718-003,SB20250719-002,SB20250720-001",1.43
PM001030321572,M00103,2025-07-21,2301.11,processing,ach,7492,"SB20250721-004,SB20250722-003,SB20250723-002,SB20250723-003,SB20250724-002,SB20250724-003,SB20250726-005",2.3
PM001031812381,M00103,2025-07-28,3593.05,paid,sepa,4456,"SB20250801-001,SB20250802-005,SB20250803-002,SB20250803-005",3.59
PM001034946318,M00103,2025-08-04,3479.71,paid,wire,9201,"SB20250807-003,SB20250807-004,SB20250808-005,SB20250809-001",3.48
PM001036978062,M00103,2025-08-11,5092.04,paid,sepa,5171,"SB20250811-003,SB20250811-005,SB20250812-003,SB20250813-003,SB20250814-003,SB20250814-004,SB20250816-005,SB20250817-001",5.09
PM001037010257,M00103,2025-08-18,2360.59,paid,swift,5962,"SB20250820-001,SB20250820-004,SB20250822-002,SB20250822-004,SB20250823-003,SB20250823-004",2.36
PM001034344519,M00103,2025-08-25,567.37,paid,wire,9658,SB20250827-002,0.57
PM001040179245,M00104,2025-04-28,485.07,paid,wire,5441,"SB20250501-002,SB20250501-003,SB20250503-001,SB20250504-004",0.5
PM001047261344,M00104,2025-05-05,97.97,paid,ach,1501,SB20250507-001,0.5
PM001045314583,M00104,2025-05-12,94.66,paid,wire,7921,"SB20250512-001,SB20250513-005,SB20250515-004",0.5
PM001048020386,M00104,2025-05-19,1.65,initiated,wire,9516,SB20250522-001,0.5
PM001049988930,M00104,2025-05-26,133.17,paid,swift,5408,SB20250528-004,0.5
PM001046803335,M00104,2025-06-02,635.4,paid,sepa,1861,"SB20250602-001,SB20250603-001,SB20250603-002,SB20250604-005,SB20250605-001,SB20250606-003,SB20250608-002",0.64
PM001041979667,M00104,2025-06-09,246.36,processing,ach,3583,"SB20250609-001,SB20250610-001,SB20250612-005",0.5
PM001041201329,M00104,2025-06-16,72.15,paid,sepa,7480,SB20250617-001,0.5
PM001044139777,M00104,2025-06-23,473.85,paid,wire,5931,"SB20250623-003,SB20250625-005,SB20250626-003,SB20250627-001,SB20250627-005",0.5
PM001040918143,M00104,2025-06-30,140.37,paid,swift,3211,"SB20250702-003,SB20250703-004,SB20250705-005",0.5
PM001046453165,M00104,2025-07-07,397.01,paid,wire,6564,"SB20250707-004,SB20250707-005,SB20250708-002,SB20250708-003,SB20250710-002,SB20250710-003",0.5
PM001042822418,M00104,2025-07-14,152.56,paid,wire,0188,"SB20250715-001,SB20250717-002,SB20250717-005",0.5
PM001044590259,M00104,2025-07-21,361.28,processing,wire,0099,"SB20250721-002,SB20250721-005,SB20250723-005",0.5
PM001043099450,M00104,2025-07-28,906.01,paid,ach,6094,"SB20250802-001,SB20250802-002,SB20250802-003,SB20250803-001,SB20250803-005",0.91
PM001045001324,M00104,2025-08-04,426.58,initiated,ach,0051,"SB20250804-001,SB20250808-001,SB20250808-003,SB20250810-005",0.5
PM001047661723,M00104,2025-08-11,729.93,paid,sepa,8469,"SB20250814-001,SB20250814-004,SB20250815-004,SB20250816-002,SB20250816-005,SB20250817-003",0.73
PM001047065263,M00104,2025-08-18,1018.13,initiated,wire,9385,"SB20250818-001,SB20250819-003,SB20250819-004,SB20250819-005,SB20250822-001,SB20250822-003,SB20250822-004,SB20250823-001,SB20250823-002",1.02
PM001044935440,M00104,2025-08-25,76.87,paid,ach,7547,"SB20250826-003,SB20250826-004,SB20250826-005,SB20250828-004",0.5
PM001053476901,M00105,2025-04-28,1237.21,initiated,ach,1460,"SB20250501-001,SB20250501-005,SB20250502-003,SB20250504-004",1.24
PM001050559000,M00105,2025-05-05,1021.38,paid,sepa,7144,"SB20250505-005,SB20250508-005,SB20250509-004,SB20250509-005,SB20250510-004",1.02
PM001055755889,M00105,2025-05-12,91.77,failed,sepa,7485,"SB20250515-005,SB20250518-003",0.5
PM001051318042,M00105,2025-05-19,89.8,paid,wire,2166,SB20250523-004,0.5
PM001056713414,M00105,2025-05-26,260.52,paid,wire,0469,"SB20250527-005,SB20250528-004,SB20250601-004",0.5
PM001051677809,M00105,2025-06-02,579.26,paid,wire,8560,"SB20250602-004,SB20250602-005,SB20250605-004,SB20250606-003,SB20250606-005",0.58
PM001050869605,M00105,2025-06-09,838.49,processing,swift,2888,"SB20250609-001,SB20250609-003,SB20250609-005,SB20250610-002,SB20250615-005",0.84
PM001054498985,M00105,2025-06-16,733.34,paid,ach,3139,"SB20250616-002,SB20250616-003,SB20250617-004,SB20250618-003,SB20250619-001,SB20250622-002,SB20250622-005",0.73
PM001058709495,M00105,2025-06-23,794.84,paid,ach,0061,"SB20250623-003,SB20250625-001,SB20250625-002,SB20250627-001,SB20250628-005",0.79
PM001057563001,M00105,2025-06-30,323.9,paid,sepa,6327,"SB20250701-005,SB20250702-004,SB20250703-002,SB20250706-003,SB20250706-005",0.5
PM001056396107,M00105,2025-07-07,333.01,paid,sepa,8839,"SB20250709-003,SB20250710-005,SB20250712-002",0.5
PM001059524762,M00105,2025-07-14,976.26,paid,ach,3836,"SB20250717-002,SB20250717-004,SB20250718-002,SB20250719-001,SB20250719-002,SB20250720-002,SB20250720-005",0.98
PM001052112085,M00105,2025-07-21,96.41,paid,wire,7727,"SB20250724-002,SB20250725-003",0.5
PM001056397106,M00105,2025-07-28,657.36,processing,sepa,4716,"SB20250728-003,SB20250728-004,SB20250801-005,SB20250802-002",0.66
PM001058298980,M00105,2025-08-04,2094.46,paid,sepa,8896,"SB20250804-005,SB20250805-002,SB20250806-002,SB20250806-003,SB20250808-001,SB20250808-003,SB20250809-001",2.09
PM001055187549,M00105,2025-08-11,1375.85,paid,swift,9162,"SB20250811-001,SB20250811-002,SB20250811-003,SB20250814-001,SB20250814-002,SB20250815-003,SB20250816-001,SB20250816-003,SB20250816-004",1.38
PM001059637081,M00105,2025-08-18,2470.7,processing,ach,2482,"SB20250818-001,SB20250818-002,SB20250819-003,SB20250820-003,SB20250821-001,SB20250821-002,SB20250822-005,SB20250824-002,SB20250824-003,SB20250824-004",2.47
PM001056135032,M00105,2025-08-25,959.82,paid,wire,6598,"SB20250826-002,SB20250826-005,SB20250827-004",0.96
PM001061337527,M00106,2025-04-28,81.09,paid,wire,6589,SB20250502-004,0.5
PM001068419626,M00106,2025-05-05,239.72,paid,wire,2114,"SB20250506-003,SB20250509-002,SB20250510-004,SB20250511-004",0.5
PM001066472865,M00106,2025-05-12,81.63,initiated,wire,1413,SB20250516-005,0.5
PM001065515340,M00106,2025-05-26,129.44,paid,swift,2386,"SB20250528-005,SB20250601-005",0.5
PM001063906563,M00106,2025-06-02,116.87,paid,swift,0510,SB20250606-001,0.5
PM001068241534,M00106,2025-06-09,1001.57,processing,ach,1195,"SB20250610-001,SB20250610-002,SB20250611-001,SB20250612-005,SB20250615-002,SB20250615-003,SB20250615-005",1.0
PM001068129086,M00106,2025-06-16,438.72,paid,swift,3445,"SB20250616-002,SB20250618-001,SB20250618-003,SB20250622-004",0.5
PM001068613367,M00106,2025-06-23,196.83,paid,swift,7017,"SB20250625-004,SB20250628-004",0.5
PM001060926755,M00106,2025-07-07,65.39,paid,sepa,5610,"SB20250710-003,SB20250711-005",0.5
PM001067398783,M00106,2025-07-14,687.62,processing,ach,3303,"SB20250714-001,SB20250714-003,SB20250716-001,SB20250716-003,SB20250717-002,SB20250719-005,SB20250720-001",0.69
PM001064251459,M00106,2025-07-21,286.67,paid,wire,5314,"SB20250722-001,SB20250722-005,SB20250723-001,SB20250726-005",0.5
PM001068625860,M00106,2025-07-28,405.07,paid,swift,3607,"SB20250801-001,SB20250801-004,SB20250803-004",0.5
PM001066159606,M00106,2025-08-04,2728.96,paid,wire,7919,"SB20250804-004,SB20250805-004,SB20250805-005,SB20250806-004,SB20250807-002,SB20250807-005,SB20250808-002,SB20250808-003,SB20250809-001,SB20250809-002",2.73
PM001062559478,M00106,2025-08-11,2548.03,paid,wire,9645,"SB20250811-004,SB20250811-005,SB20250812-003,SB20250813-004,SB20250814-002,SB20250814-005,SB20250815-003,SB20250815-005,SB20250817-002",2.55
PM001062591673,M00106,2025-08-18,577.35,paid,ach,0171,"SB20250820-002,SB20250821-001,SB20250821-003,SB20250823-005,SB20250824-002,SB20250824-003",0.58
PM001068763103,M00106,2025-08-25,369.47,initiated,sepa,8264,"SB20250825-005,SB20250827-003",0.5
PM001071402597,M00107,2025-04-28,90.97,paid,wire,6179,"SB20250503-003,SB20250503-005",0.5
PM001074320498,M00107,2025-05-05,52.47,paid,sepa,4655,"SB20250507-004,SB20250509-002,SB20250511-002",0.5
PM001076267259,M00107,2025-05-12,230.95,processing,swift,6168,"SB20250512-001,SB20250514-004,SB20250517-003,SB20250517-004,SB20250518-001",0.5
PM001073561456,M00107,2025-05-19,420.55,paid,ach,1186,"SB20250520-001,SB20250520-003,SB20250521-004",0.5
PM001071592912,M00107,2025-05-26,148.76,paid,wire,7754,SB20250526-001,0.5
PM001071166439,M00107,2025-06-02,329.51,paid,wire,3974,"SB20250603-002,SB20250605-003,SB20250606-002",0.5
PM001078866718,M00107,2025-06-09,550.22,paid,swift,4584,"SB20250609-001,SB20250609-005,SB20250610-001,SB20250610-005,SB20250611-004,SB20250614-003",0.55
PM001074314278,M00107,2025-06-16,146.21,initiated,ach,7138,"SB20250619-003,SB20250619-005,SB20250620-001",0.5
PM001073829997,M00107,2025-06-23,141.54,processing,wire,5852,"SB20250623-001,SB20250627-002,SB20250627-003",0.5
PM001077051631,M00107,2025-06-30,423.09,paid,ach,4641,"SB20250702-004,SB20250702-005,SB20250705-001,SB20250705-005",0.5
PM001078483391,M00107,2025-07-07,191.08,processing,sepa,3240,"SB20250707-005,SB20250709-004,SB20250710-003,SB20250710-004,SB20250712-002,SB20250712-005,SB20250713-003",0.5
PM001076991583,M00107,2025-07-21,564.07,processing,wire,5211,"SB20250721-001,SB20250722-003,SB20250723-002,SB20250725-004,SB20250727-002",0.56
PM001078482392,M00107,2025-07-28,40.22,processing,sepa,7631,SB20250802-002,0.5
PM001076580518,M00107,2025-08-04,1493.64,processing,swift,8808,"SB20250804-001,SB20250805-001,SB20250805-002,SB20250806-001,SB20250806-002,SB20250806-005,SB20250807-004,SB20250808-001,SB20250808-004,SB20250809-005",1.49
PM001079691949,M00107,2025-08-11,1244.02,processing,sepa,3224,"SB20250811-005,SB20250814-003,SB20250814-005,SB20250815-002,SB20250816-003,SB20250816-004,SB20250817-001",1.24
PM001074516579,M00107,2025-08-18,861.72,processing,swift,5144,"SB20250819-002,SB20250820-001,SB20250820-002,SB20250820-004,SB20250821-003,SB20250821-005",0.86
PM001071014530,M00107,2025-08-25,1139.4,paid,swift,4879,"SB20250825-001,SB20250828-001,SB20250828-002,SB20250828-004,SB20250828-005",1.14
PM001080895865,M00108,2025-05-05,2.81,paid,sepa,3271,SB20250508-003,0.5
PM001081050896,M00108,2025-05-12,72.61,processing,wire,0999,"SB20250514-002,SB20250518-001",0.5
PM001081654907,M00108,2025-05-19,124.08,paid,sepa,1644,"SB20250521-004,SB20250522-004,SB20250524-005",0.5
PM001088480276,M00108,2025-05-26,155.25,paid,wire,5880,"SB20250527-004,SB20250527-005,SB20250528-005",0.5
PM001086382802,M00108,2025-06-02,251.9,paid,wire,2533,"SB20250602-003,SB20250602-004,SB20250604-003,SB20250604-005,SB20250605-001,SB20250606-002",0.5
PM001081206470,M00108,2025-06-09,47.24,processing,ach,6817,"SB20250609-004,SB20250610-003",0.5
PM001085164150,M00108,2025-06-16,169.48,paid,wire,8542,"SB20250616-004,SB20250620-002,SB20250622-002",0.5
PM001081280303,M00108,2025-06-23,850.67,failed,sepa,6453,"SB20250623-002,SB20250624-004,SB20250625-002,SB20250625-004,SB20250626-004,SB20250627-002,SB20250628-001",0.85
PM001087283622,M00108,2025-06-30,123.93,initiated,ach,2672,"SB20250702-004,SB20250703-003,SB20250706-002",0.5
PM001081101100,M00108,2025-07-07,262.98,paid,sepa,7796,"SB20250708-003,SB20250708-004,SB20250710-005,SB20250712-001,SB20250713-002",0.5
PM001084819769,M00108,2025-07-14,398.94,processing,ach,6927,"SB20250716-004,SB20250719-004",0.5
PM001081775220,M00108,2025-07-21,145.17,paid,wire,0199,"SB20250722-004,SB20250726-005,SB20250727-004",0.5
PM001081102099,M00108,2025-07-28,465.83,paid,wire,5486,"SB20250728-002,SB20250801-001,SB20250802-001,SB20250802-002",0.5
PM001083492670,M00108,2025-08-04,585.48,paid,ach,7897,"SB20250805-004,SB20250806-002,SB20250808-002,SB20250809-002,SB20250809-004",0.59
PM001089892542,M00108,2025-08-11,208.9,paid,sepa,3380,"SB20250812-002,SB20250813-004,SB20250816-002,SB20250817-003",0.5
PM001089300216,M00108,2025-08-18,1312.53,paid,swift,4152,"SB20250819-003,SB20250820-001,SB20250820-005,SB20250821-001,SB20250821-004,SB20250821-005,SB20250822-002,SB20250823-001,SB20250823-005,SB20250824-002",1.31
PM001088569961,M00108,2025-08-25,315.24,paid,sepa,7099,"SB20250825-001,SB20250827-003,SB20250827-004,SB20250828-003,SB20250828-004",0.5
PM001091525403,M00109,2025-04-28,65.64,paid,ach,4004,SB20250501-001,0.5
PM001098607502,M00109,2025-05-05,146.27,processing,swift,6352,"SB20250507-003,SB20250508-002,SB20250508-003,SB20250509-003,SB20250510-002,SB20250511-001,SB20250511-002",0.5
PM001096660741,M00109,2025-05-12,32.01,paid,wire,0137,"SB20250514-003,SB20250517-003,SB20250517-005",0.5
PM001091122153,M00109,2025-05-19,7.62,paid,swift,1860,SB20250524-002,0.5
PM001095703216,M00109,2025-05-26,43.18,failed,wire,2535,"SB20250526-002,SB20250526-005,SB20250601-002",0.5
PM001094094439,M00109,2025-06-02,67.82,paid,wire,6257,"SB20250603-004,SB20250605-004",0.5
PM001098429410,M00109,2025-06-09,39.35,paid,wire,7149,"SB20250612-005,SB20250615-005",0.5
PM001097941210,M00109,2025-06-16,52.53,paid,ach,9775,"SB20250618-004,SB20250622-003",0.5
PM001098425491,M00109,2025-06-23,95.65,processing,wire,7361,"SB20250623-001,SB20250623-002,SB20250624-004",0.5
PM001095122806,M00109,2025-06-30,148.84,processing,ach,4391,"SB20250701-005,SB20250702-002,SB20250702-003,SB20250702-004,SB20250706-002",0.5
PM001090738879,M00109,2025-07-07,129.85,paid,ach,5344,"SB20250707-001,SB20250712-003,SB20250713-001,SB20250713-005",0.5
PM001097586659,M00109,2025-07-14,153.35,paid,swift,7846,"SB20250716-002,SB20250717-001,SB20250718-001,SB20250718-005,SB20250720-003",0.5
PM001094063583,M00109,2025-07-21,195.72,processing,wire,2214,"SB20250721-002,SB20250722-002,SB20250724-004,SB20250725-005,SB20250726-002,SB20250726-003",0.5
PM001098813736,M00109,2025-07-28,419.51,processing,sepa,4767,"SB20250728-002,SB20250801-002,SB20250802-002,SB20250803-002,SB20250803-004,SB20250803-005",0.5
PM001096347482,M00109,2025-08-04,350.15,paid,swift,6682,"SB20250804-004,SB20250804-005,SB20250809-001,SB20250809-003,SB20250810-004",0.5
PM001092747354,M00109,2025-08-11,403.7,initiated,swift,7890,"SB20250811-001,SB20250812-001,SB20250813-001,SB20250814-003,SB20250815-002,SB20250815-003,SB20250816-001,SB20250816-004",0.5
PM001092779549,M00109,2025-08-18,818.68,paid,sepa,7296,"SB20250818-002,SB20250820-001,SB20250822-004,SB20250823-003,SB20250823-005,SB20250824-001,SB20250824-002,SB20250824-003",0.82
PM001098575227,M00109,2025-08-25,111.29,processing,wire,0055,"SB20250826-005,SB20250827-003,SB20250827-005",0.5
PM001108496702,M00110,2025-05-05,242.02,initiated,wire,3609,"SB20250505-002,SB20250508-004",0.5
PM001101406766,M00110,2025-05-12,2280.01,paid,swift,3905,"SB20250512-002,SB20250513-005,SB20250515-001,SB20250516-005,SB20250517-001,SB20250518-002",2.28
PM001109255744,M00110,2025-05-19,701.22,paid,sepa,5733,"SB20250522-004,SB20250522-005",0.7
PM001106081113,M00110,2025-05-26,306.8,paid,swift,6710,"SB20250601-001,SB20250601-003",0.5
PM001100711152,M00110,2025-06-02,310.9,paid,ach,8141,"SB20250605-001,SB20250606-003",0.5
PM001100744309,M00110,2025-06-09,1099.56,paid,ach,7609,"SB20250611-003,SB20250613-002,SB20250613-005,SB20250615-002",1.1
PM001102436687,M00110,2025-06-16,164.15,paid,wire,4068,"SB20250617-002,SB20250619-004,SB20250622-004",0.5
PM001106320534,M00110,2025-06-23,568.33,paid,ach,3286,"SB20250624-004,SB20250625-005,SB20250626-003,SB20250626-004,SB20250626-005",0.57
PM001109682785,M00110,2025-06-30,1421.72,paid,sepa,1967,"SB20250701-005,SB20250702-001,SB20250703-003,SB20250704-001,SB20250705-003",1.42
PM001105992854,M00110,2025-07-07,908.13,paid,sepa,8157,"SB20250709-003,SB20250710-002",0.91
PM001107218932,M00110,2025-07-14,2722.83,paid,ach,7508,"SB20250714-003,SB20250715-002,SB20250715-004,SB20250715-005,SB20250716-004,SB20250717-001,SB20250717-002,SB20250717-004,SB20250718-003,SB20250718-004",2.72
PM001104174383,M00110,2025-07-21,1691.63,paid,sepa,7070,"SB20250722-002,SB20250724-004,SB20250724-005,SB20250726-001",1.69
PM001105991855,M00110,2025-07-28,2142.51,paid,sepa,6783,"SB20250728-003,SB20250801-001,SB20250801-005",2.14
PM001101093507,M00110,2025-08-04,5316.09,paid,sepa,6284,"SB20250805-002,SB20250806-001,SB20250806-003,SB20250807-003",5.32
PM001103125251,M00110,2025-08-11,1522.11,paid,ach,3337,"SB20250811-002,SB20250814-003,SB20250814-004",1.52
PM001103157446,M00110,2025-08-18,2103.89,processing,sepa,0746,"SB20250819-002,SB20250819-003,SB20250820-001,SB20250820-002,SB20250823-002",2.1
PM001106170798,M00110,2025-08-25,364.49,paid,swift,0940,"SB20250826-004,SB20250826-005",0.5
PM001115088711,M00111,2025-04-28,42.23,paid,sepa,1683,SB20250504-003,0.5
PM001112170810,M00111,2025-05-05,630.52,failed,sepa,7964,"SB20250505-001,SB20250506-001,SB20250506-003,SB20250506-004,SB20250506-005,SB20250507-002,SB20250508-001",0.63
PM001117297980,M00111,2025-05-19,98.43,paid,sepa,0180,"SB20250522-002,SB20250522-003,SB20250522-004",0.5
PM001114123349,M00111,2025-05-26,52.58,processing,sepa,9073,SB20250528-001,0.5
PM001117657747,M00111,2025-06-02,184.03,initiated,sepa,5486,"SB20250603-003,SB20250603-004,SB20250605-001,SB20250608-002",0.5
PM001112702073,M00111,2025-06-09,129.66,paid,wire,2146,"SB20250611-003,SB20250613-002,SB20250613-003",0.5
PM001110478923,M00111,2025-06-16,430.42,paid,wire,9628,"SB20250616-003,SB20250617-004,SB20250619-003,SB20250619-004,SB20250619-005,SB20250622-004",0.5
PM001119994642,M00111,2025-06-23,155.49,initiated,sepa,2884,"SB20250623-003,SB20250627-003,SB20250628-002",0.5
PM001116008677,M00111,2025-06-30,120.6,paid,wire,7009,"SB20250702-003,SB20250703-003,SB20250704-001,SB20250704-002,SB20250705-003",0.5
PM001112376045,M00111,2025-07-07,325.66,paid,ach,9281,"SB20250707-001,SB20250707-004,SB20250708-001,SB20250710-001,SB20250713-005",0.5
PM001113544824,M00111,2025-07-14,307.63,paid,wire,1480,"SB20250715-002,SB20250716-004,SB20250717-003,SB20250718-001,SB20250719-001,SB20250719-005,SB20250720-005",0.5
PM001110500275,M00111,2025-07-21,457.95,initiated,wire,9547,"SB20250723-001,SB20250724-003,SB20250725-001,SB20250725-003,SB20250725-005",0.5
PM001112377044,M00111,2025-07-28,150.03,processing,ach,8880,"SB20250801-004,SB20250801-005,SB20250803-001",0.5
PM001114767615,M00111,2025-08-04,935.04,paid,sepa,7103,"SB20250805-002,SB20250805-004,SB20250806-005,SB20250807-002,SB20250810-001",0.94
PM001111167487,M00111,2025-08-11,798.87,processing,sepa,6629,"SB20250811-004,SB20250812-001,SB20250812-002,SB20250815-002,SB20250815-003,SB20250815-005,SB20250816-001,SB20250816-004",0.8
PM001116342857,M00111,2025-08-18,238.58,processing,swift,8757,"SB20250820-003,SB20250823-004,SB20250823-005",0.5
PM001119844906,M00111,2025-08-25,241.32,paid,swift,3574,"SB20250825-001,SB20250825-002,SB20250826-003,SB20250828-003",0.5
PM001122769999,M00112,2025-04-28,79.84,processing,wire,1221,SB20250502-001,0.5
PM001125687900,M00112,2025-05-05,22.16,paid,wire,3825,"SB20250506-002,SB20250510-002",0.5
PM001129765933,M00112,2025-05-19,86.6,paid,wire,9325,"SB20250523-003,SB20250524-003,SB20250524-005",0.5
PM001122960314,M00112,2025-05-26,87.79,processing,ach,5310,"SB20250527-003,SB20250527-005,SB20250528-002,SB20250601-001",0.5
PM001129799037,M00112,2025-06-02,304.65,processing,swift,2938,"SB20250604-003,SB20250606-001,SB20250607-004,SB20250608-002",0.5
PM001120234120,M00112,2025-06-09,139.36,paid,sepa,9223,"SB20250609-005,SB20250613-001,SB20250614-004,SB20250615-001",0.5
PM001122946876,M00112,2025-06-16,114.0,paid,wire,2371,"SB20250617-001,SB20250618-002",0.5
PM001122462595,M00112,2025-06-23,397.24,initiated,sepa,2134,"SB20250624-005,SB20250625-003,SB20250625-004,SB20250626-002",0.5
